model,pair_id,error_type,cosine_score,threshold,report_a_id,report_b_id,title_a,title_b,component_a,component_b
bm25f_baseline,pair_0571,false_negative,0.129919,0.7,syn_cors_preflight_03,syn_cors_preflight_05,Cross-origin requests blocked after subdomain migration,"api calls broken after moving to new domain, cors error",network_error,network_error
bm25f_baseline,pair_2146,false_negative,0.478732,0.7,sdk_dom_explosion_04,sdk_dom_explosion_06,5000 nodes inserted at once — page jank,Gallery page causes browser to stutter with massive DOM,gallery,gallery
bm25f_baseline,pair_1231,false_negative,0.577612,0.7,syn_video_autoplay_blocked_01,syn_video_autoplay_blocked_08,Homepage hero video is a black rectangle — autoplay silently blocked,"Video on homepage not play, show black box, no button to click",ui_interaction,ui_interaction
bm25f_baseline,pair_0681,false_negative,0.33262,0.7,syn_oauth_redirect_loop_00,syn_oauth_redirect_loop_03,Infinite redirect loop after OAuth login with Google,OAuth callback fails to set session — redirect loop,network_error,network_error
bm25f_baseline,pair_0671,false_negative,0.542173,0.7,syn_react_key_warning_05,syn_react_key_warning_08,todo list rerenesr everything when you dd one item,List component performance: needs unique keys,react_specific,react_specific
bm25f_baseline,pair_0116,false_negative,0.456539,0.7,syn_infinite_scroll_memory_02,syn_infinite_scroll_memory_04,Memory consumption grows unbounded in feed view,nfinite scroll causes OOM on feed page,performance,performance
bm25f_baseline,pair_1103,false_negative,0.513057,0.7,syn_pdf_export_blank_02,syn_pdf_export_blank_08,html2canvas viewport limitation causes blank pages in PDF export,"PDF export make blank page for long report, short report is OK",js_error,js_error
bm25f_baseline,pair_1744,false_negative,0.518825,0.7,sdk_null_dom_04,sdk_null_dom_09,Null reference crash on profile page,Null DOM ref on profile page,profile,profile
bm25f_baseline,pair_0959,false_negative,0.418096,0.7,syn_notification_permission_01,syn_notification_permission_05,Browser notification prompt appears on every single page load,notifcattion permisson dialog pops up on evry pagge lod,ui_interaction,ui_interaction
bm25f_baseline,pair_0164,false_negative,0.135294,0.7,syn_dark_mode_flash_02,syn_dark_mode_flash_07,Screen flickers white between pages (dark mode),White background blink on dark mode transitions,css_ui,css_ui
bm25f_baseline,pair_1643,false_negative,0.565935,0.7,sdk_json_parse_crash_02,sdk_json_parse_crash_09,API returns invalid JSON: SyntaxError at position 27,Malformed JSON crashes settings page,api,api
bm25f_baseline,pair_1976,false_negative,0.321501,0.7,sdk_unauthorized_401_06,sdk_unauthorized_401_09,Logged-in user gets 401 when accessing account data,401 on protected endpoint — expired token,auth,auth
bm25f_baseline,pair_0997,false_negative,0.279584,0.7,syn_table_sort_nan_00,syn_table_sort_nan_06,Table column sort shows NaN for mixed numeric/string data,Data integrity issue: NaN values appear in sorted transaction table,js_error,js_error
bm25f_baseline,pair_2447,false_negative,0.642857,0.7,sdk_listener_leak_02,sdk_listener_leak_03,Event listener memory leak: scroll handlers not removed on unmount,Scroll gets laggy after navigating around — listener leak,list,list
bm25f_baseline,pair_1869,false_negative,0.410409,0.7,sdk_cors_error_03,sdk_cors_error_04,External API call blocked by CORS,CORS blocking the API request,api,api
bm25f_baseline,pair_0089,false_negative,0.304805,0.7,syn_login_csrf_05,syn_login_csrf_07,login broken if pagee left open too long,Stale form token blocks authentication,network_error,network_error
bm25f_baseline,pair_0762,false_negative,0.183368,0.7,syn_animation_jank_05,syn_animation_jank_09,faq accordion is uspre laggy on my android phone,Accordion animation stutters on low-end devices,performance,performance
bm25f_baseline,pair_1912,false_negative,0.418192,0.7,sdk_network_timeout_02,sdk_network_timeout_08,AbortError: fetch cancelled due to network timeout,"Request to API fail because timeout, abort signal fire",api,api
bm25f_baseline,pair_0666,false_negative,0.539615,0.7,syn_react_key_warning_04,syn_react_key_warning_07,Rect key warning + excessive re-rennders in todo list,Unnecessary re-renders: 45 components re-render for 1 addition,react_specific,react_specific
bm25f_baseline,pair_1254,false_negative,0.068843,0.7,syn_video_autoplay_blocked_05,syn_video_autoplay_blocked_09,"homepagee vido is just a lack rectangel, nothing plays","Hero video black — autoplay blocked, no fallback",ui_interaction,ui_interaction
bm25f_baseline,pair_1466,false_negative,0.400173,0.7,sdk_slow_page_03,sdk_slow_page_06,Orders page is painfully slow,Poor user experience: orders page has unacceptable load time,orders,orders
bm25f_baseline,pair_0410,false_negative,0.086147,0.7,syn_websocket_reconnect_08,syn_websocket_reconnect_09,Missing WebSocket reconnection handler,WebSocket connection not re-established after network loss,network_error,network_error
bm25f_baseline,pair_0650,false_negative,0.295062,0.7,syn_react_key_warning_01,syn_react_key_warning_09,All todo items re-render when adding new item,Complete list re-render on single item add in todo,react_specific,react_specific
bm25f_baseline,pair_0428,false_negative,0.077065,0.7,syn_form_validation_race_02,syn_form_validation_race_03,Race condition on form submit allows invalid data,Registration form can be submitted multiple times,state_management,state_management
bm25f_baseline,pair_1524,false_negative,0.522525,0.7,sdk_form_crash_06,sdk_form_crash_07,Bug: form submission without input crashes instead of validating,Form validation missing: empty name field triggers TypeError on split,checkout,checkout
bm25f_baseline,pair_1913,false_negative,0.319449,0.7,sdk_network_timeout_02,sdk_network_timeout_09,AbortError: fetch cancelled due to network timeout,API timeout — request aborted,api,api
bm25f_baseline,pair_1946,false_negative,0.329911,0.7,sdk_unauthorized_401_01,sdk_unauthorized_401_04,Protected endpoint rejects request with expired bearer token,401 error on API call — token expired,auth,auth
bm25f_baseline,pair_0763,false_negative,0.072176,0.7,syn_animation_jank_06,syn_animation_jank_07,Forced reflow during CSS height animation,Poor performance: accordion animates layout property,performance,performance
bm25f_baseline,pair_2117,false_negative,0.45647,0.7,sdk_dom_explosion_00,sdk_dom_explosion_03,DOM explosion: 5000 nodes inserted in 49ms,"Gallery loads everything at once — 5000 items, super laggy",gallery,gallery
bm25f_baseline,pair_1915,false_negative,0.491986,0.7,sdk_network_timeout_03,sdk_network_timeout_05,API call timed out — request aborted,"api request timed out, got aborterror after waiting",api,api
bm25f_baseline,pair_0893,false_negative,0.619492,0.7,syn_useeffect_loop_05,syn_useeffect_loop_07,profile edit page freezes browser completely,React infinite loop: useEffect with non-memoized dep,react_specific,react_specific
bm25f_baseline,pair_1057,false_negative,0.470373,0.7,syn_geolocation_timeout_02,syn_geolocation_timeout_07,Geolocation timeout not handled: map falls back to default without notification,"Geolocation error path: silent fallback to (40.71, -74.00) with no UI feedback",network_error,network_error
bm25f_baseline,pair_2102,false_negative,0.597015,0.7,sdk_long_task_04,sdk_long_task_07,3-second freeze on the page,Long Task audit failure: 3000ms synchronous block on main thread,feed,feed
bm25f_baseline,pair_0371,false_negative,0.096173,0.7,syn_websocket_reconnect_00,syn_websocket_reconnect_06,Real-time notifications stop working after network reconnect,WebSocket CLOSED state not handled on network recovery,network_error,network_error
bm25f_baseline,pair_1101,false_negative,0.213173,0.7,syn_pdf_export_blank_02,syn_pdf_export_blank_06,html2canvas viewport limitation causes blank pages in PDF export,Customer complaint: PDF exports of quarterly reports are incomplete,js_error,js_error
bm25f_baseline,pair_1182,false_negative,0.444362,0.7,syn_password_reveal_crash_01,syn_password_reveal_crash_04,Show/hide password toggle throws TypeError on empty field,Password toggle breaks i fyou haven't typed anything,js_error,js_error
bm25f_baseline,pair_1420,false_negative,0.388065,0.7,sdk_api_500_03,sdk_api_500_05,Products page is blank — API is broken,"prodcuts page completly empty, api retruns error",product,product
bm25f_baseline,pair_0637,false_negative,0.547832,0.7,syn_react_key_warning_00,syn_react_key_warning_04,List re-renders completely when a single item is added,Rect key warning + excessive re-rennders in todo list,react_specific,react_specific
bm25f_baseline,pair_0150,false_negative,0.17841,0.7,syn_dark_mode_flash_00,syn_dark_mode_flash_08,White flash when navigating between pages in dark mode,Visual regression: dark theme flickers on navigate,css_ui,css_ui
bm25f_baseline,pair_0698,false_negative,0.675779,0.7,syn_oauth_redirect_loop_02,syn_oauth_redirect_loop_05,Endless redirect after Google sign-in,stuck in redirect loop after google login,network_error,network_error
bm25f_baseline,pair_2142,false_negative,0.493675,0.7,sdk_dom_explosion_03,sdk_dom_explosion_07,"Gallery loads everything at once — 5000 items, super laggy",Performance: gallery view inserts 5000 nodes without windowing,gallery,gallery
bm25f_baseline,pair_1489,false_negative,0.549686,0.7,sdk_form_crash_00,sdk_form_crash_05,Form validation crash: Cannot read properties of undefined (reading 'toUpperCase,submiting empty chekout form crashes insted of showing erorrs,checkout,checkout
bm25f_baseline,pair_0378,false_negative,0.30671,0.7,syn_websocket_reconnect_01,syn_websocket_reconnect_05,WebSocket doesn't reconnect after WiFi drops,live notificatiosn stop working when wii reconnects,network_error,network_error
bm25f_baseline,pair_0725,false_negative,0.50676,0.7,syn_animation_jank_00,syn_animation_jank_02,Accordion animation stutters on low-end Android devices,Janky animation: accordion uses height instead of transform,performance,performance
bm25f_baseline,pair_1117,false_negative,0.435574,0.7,syn_pdf_export_blank_05,syn_pdf_export_blank_07,"pdf exprot is blnk aafter page 2, only works for short reposrt",PDF renderer fails to capture off-screen content beyond viewport height,js_error,js_error
bm25f_baseline,pair_0771,false_negative,0.299092,0.7,syn_stale_cache_00,syn_stale_cache_03,Users see outdated dashboard data after deployment,Outdated numbers on dashboard after new release,state_management,state_management
bm25f_baseline,pair_1292,false_negative,0.448488,0.7,syn_chart_resize_overflow_04,syn_chart_resize_overflow_07,Daashboar dchart overflows on rseize,Chart canvas ignores container resize: missing ResizeObserver or responsive opti,css_ui,css_ui
bm25f_baseline,pair_2314,false_negative,0.606639,0.7,sdk_zindex_conflict_02,sdk_zindex_conflict_05,Z-index stacking context: dropdown (50) occluded by nav (100),"dropdown menu is behind the nav bar, cant see or click it",table,table
bm25f_baseline,pair_1142,false_negative,0.246037,0.7,syn_drag_drop_ghost_01,syn_drag_drop_ghost_09,Kanban drag preview stays visible after card is dropped,Kanban drag ghost persists after drop,css_ui,css_ui
bm25f_baseline,pair_0218,false_negative,0.342091,0.7,syn_file_upload_crash_04,syn_file_upload_crash_05,Upload zone crashes browser with largge document,"cat upload big files, paage freezez",js_error,js_error
bm25f_baseline,pair_2469,false_negative,0.639789,0.7,sdk_listener_leak_06,sdk_listener_leak_07,Page performance degrades over time during normal use,Memory/performance leak: scroll addEventListener without removeEventListener,list,list
bm25f_baseline,pair_0543,false_negative,0.572318,0.7,syn_ssr_hydration_mismatch_07,syn_ssr_hydration_mismatch_08,Hydration failed: number format inconsistency in SSR,Next.js: throwOnHydrationMismatch for price display,react_specific,react_specific
bm25f_baseline,pair_1260,false_negative,0.179042,0.7,syn_video_autoplay_blocked_08,syn_video_autoplay_blocked_09,"Video on homepage not play, show black box, no button to click","Hero video black — autoplay blocked, no fallback",ui_interaction,ui_interaction
bm25f_baseline,pair_1010,false_negative,0.457941,0.7,syn_table_sort_nan_02,syn_table_sort_nan_04,parseFloat fails on formatted currency in table sort,Table sort rboken — amounts sow NaN,js_error,js_error
bm25f_baseline,pair_0332,false_negative,0.401415,0.7,syn_date_picker_timezone_01,syn_date_picker_timezone_04,Wrong date displayed in datepicker for non-UTC users,Calendar shows yesterday for ussers in UTC+9,js_error,js_error
bm25f_baseline,pair_0890,false_negative,0.698235,0.7,syn_useeffect_loop_04,syn_useeffect_loop_08,setState in useEffect with object dep = innfinite olop,Profile page: useEffect → setState → re-render → loop,react_specific,react_specific
bm25f_baseline,pair_0042,false_negative,0.128336,0.7,syn_checkout_coupon_04,syn_checkout_coupon_09,Couponn breaks checckout TA,Оформление заказа не работает с купоном,ui_interaction,ui_interaction
bm25f_baseline,pair_2424,false_negative,0.459698,0.7,sdk_unhandled_promise_06,sdk_unhandled_promise_07,Data appears stale — possible background sync failure,Silent failure: background sync Promise.reject with no error boundary,profile,profile
bm25f_baseline,pair_0760,false_negative,0.426925,0.7,syn_animation_jank_05,syn_animation_jank_07,faq accordion is uspre laggy on my android phone,Poor performance: accordion animates layout property,performance,performance
bm25f_baseline,pair_0353,false_negative,0.369053,0.7,syn_date_picker_timezone_04,syn_date_picker_timezone_07,Calendar shows yesterday for ussers in UTC+9,Off-by-one date for timezones ahead of UTC,js_error,js_error
